run,day,ID,status,Lat,Lon
1,16,31,N,33.515,-37.5675
1,16,239,L,34.448,-37.6280
1,16,636,L,33.315,-36.8601
1,16,715,L,33.302,-37.0091
1,16,731,C,33.785,-37.7894
1,16,1109,L,33.209,-36.6411
1,16,1170,L,34.215,-37.5921
1,16,1282,B,33.887,-37.5334
1,16,1351,L,32.894,-36.7691
1,16,1908,L,33.282,-36.9530
1,16,1914,L,33.215,-36.9742
1,16,1921,L,32.975,-36.9166
1,16,1922,L,33.407,-37.2380
1,16,1932,L,33.536,-36.9744
1,16,1934,L,33.060,-36.5090
1,16,1950,L,33.137,-37.0975
1,16,1955,L,33.148,-36.6024
1,16,1970,L,33.354,-36.6771
1,16,1973,L,32.955,-36.8383
1,16,1974,L,33.470,-36.6638
1,16,1983,L,33.035,-36.5559
1,16,1988,L,33.067,-37.0964
1,16,1999,L,33.154,-36.6019
1,16,2010,L,34.471,-37.2613
1,16,2698,L,34.179,-37.5259
1,16,2728,C,33.552,-37.7507
1,16,2793,L,33.330,-36.7134
1,16,3065,L,33.004,-36.5601
1,16,3166,L,34.563,-37.4070
1,16,3242,L,32.958,-36.7745
1,16,3267,B,33.990,-37.6930
1,17,31,N,33.515,-37.5675
1,17,239,L,34.448,-37.6280
1,17,636,L,33.315,-36.8601
1,17,715,B,33.302,-37.0091
1,17,731,C,33.785,-37.7894
1,17,1109,L,33.209,-36.6411
1,17,1170,L,34.215,-37.5921
1,17,1282,B,33.887,-37.5334
1,17,1351,L,32.894,-36.7691
1,17,1908,L,33.282,-36.9530
1,17,1914,L,33.215,-36.9742
1,17,1921,L,32.975,-36.9166
1,17,1922,L,33.407,-37.2380
1,17,1932,L,33.536,-36.9744
1,17,1934,L,33.060,-36.5090
1,17,1950,L,33.137,-37.0975
1,17,1955,L,33.148,-36.6024
1,17,1970,L,33.354,-36.6771
1,17,1973,L,32.955,-36.8383
1,17,1974,L,33.470,-36.6638
1,17,1980,L,33.630,-36.8394
1,17,1983,L,33.035,-36.5559
1,17,1988,L,33.067,-37.0964
1,17,1999,L,33.154,-36.6019
1,17,2010,L,34.471,-37.2613
1,17,2698,L,34.179,-37.5259
1,17,2728,C,33.552,-37.7507
1,17,2793,L,33.330,-36.7134
1,17,3065,L,33.004,-36.5601
1,17,3166,L,34.563,-37.4070
1,17,3242,L,32.958,-36.7745
1,17,3267,B,33.990,-37.6930
1,18,31,N,33.515,-37.5675
1,18,239,L,34.448,-37.6280
1,18,636,L,33.315,-36.8601
1,18,715,C,33.302,-37.0091
1,18,731,C,33.785,-37.7894
1,18,1109,L,33.209,-36.6411
1,18,1170,L,34.215,-37.5921
1,18,1282,C,33.887,-37.5334
1,18,1351,L,32.894,-36.7691
1,18,1908,L,33.282,-36.9530
1,18,1914,L,33.215,-36.9742
1,18,1921,L,32.975,-36.9166
1,18,1922,B,33.407,-37.2380
1,18,1932,L,33.536,-36.9744
1,18,1934,L,33.060,-36.5090
1,18,1950,B,33.137,-37.0975
1,18,1955,L,33.148,-36.6024
1,18,1970,L,33.354,-36.6771
1,18,1973,L,32.955,-36.8383
1,18,1974,L,33.470,-36.6638
1,18,1980,L,33.630,-36.8394
1,18,1983,L,33.035,-36.5559
1,18,1988,B,33.067,-37.0964
1,18,1999,L,33.154,-36.6019
1,18,2010,L,34.471,-37.2613
1,18,2698,B,34.179,-37.5259
1,18,2728,C,33.552,-37.7507
1,18,2793,L,33.330,-36.7134
1,18,2843,L,34.555,-37.0023
1,18,3065,L,33.004,-36.5601
1,18,3166,L,34.563,-37.4070
1,18,3242,L,32.958,-36.7745
1,18,3267,C,33.990,-37.6930
1,19,31,N,33.515,-37.5675
1,19,239,L,34.448,-37.6280
1,19,636,B,33.315,-36.8601
1,19,715,C,33.302,-37.0091
1,19,731,C,33.785,-37.7894
1,19,1109,L,33.209,-36.6411
1,19,1170,L,34.215,-37.5921
1,19,1282,C,33.887,-37.5334
1,19,1351,L,32.894,-36.7691
1,19,1449,L,34.499,-36.8684
1,19,1908,L,33.282,-36.9530
1,19,1914,B,33.215,-36.9742
1,19,1921,L,32.975,-36.9166
1,19,1922,C,33.407,-37.2380
1,19,1932,L,33.536,-36.9744
1,19,1934,L,33.060,-36.5090
1,19,1950,C,33.137,-37.0975
1,19,1955,L,33.148,-36.6024
1,19,1970,L,33.354,-36.6771
1,19,1973,L,32.955,-36.8383
1,19,1974,L,33.470,-36.6638
1,19,1980,L,33.630,-36.8394
1,19,1983,L,33.035,-36.5559
1,19,1988,C,33.067,-37.0964
1,19,1999,L,33.154,-36.6019
1,19,2010,L,34.471,-37.2613
1,19,2698,C,34.179,-37.5259
1,19,2728,C,33.552,-37.7507
1,19,2793,L,33.330,-36.7134
1,19,2843,L,34.555,-37.0023
1,19,2958,L,34.371,-37.0502
1,19,3065,L,33.004,-36.5601
1,19,3166,L,34.563,-37.4070
1,19,3242,L,32.958,-36.7745
1,19,3267,C,33.990,-37.6930
1,20,31,N,33.515,-37.5675
1,20,239,L,34.448,-37.6280
1,20,636,C,33.315,-36.8601
1,20,667,L,33.236,-36.3010
1,20,715,C,33.302,-37.0091
1,20,731,C,33.785,-37.7894
1,20,914,L,34.522,-36.9541
1,20,1109,L,33.209,-36.6411
1,20,1170,L,34.215,-37.5921
1,20,1282,C,33.887,-37.5334
1,20,1351,L,32.894,-36.7691
1,20,1449,L,34.499,-36.8684
1,20,1908,L,33.282,-36.9530
1,20,1914,C,33.215,-36.9742
1,20,1921,B,32.975,-36.9166
1,20,1922,C,33.407,-37.2380
1,20,1932,L,33.536,-36.9744
1,20,1934,L,33.060,-36.5090
1,20,1950,C,33.137,-37.0975
1,20,1955,L,33.148,-36.6024
1,20,1970,L,33.354,-36.6771
1,20,1973,L,32.955,-36.8383
1,20,1974,L,33.470,-36.6638
1,20,1980,L,33.630,-36.8394
1,20,1983,L,33.035,-36.5559
1,20,1988,C,33.067,-37.0964
1,20,1999,L,33.154,-36.6019
1,20,2010,L,34.471,-37.2613
1,20,2698,C,34.179,-37.5259
1,20,2728,C,33.552,-37.7507
1,20,2793,L,33.330,-36.7134
1,20,2843,L,34.555,-37.0023
1,20,2958,L,34.371,-37.0502
1,20,3065,L,33.004,-36.5601
1,20,3166,L,34.563,-37.4070
1,20,3242,L,32.958,-36.7745
1,20,3267,C,33.990,-37.6930
1,21,31,N,33.515,-37.5675
1,21,239,L,34.448,-37.6280
1,21,636,C,33.315,-36.8601
1,21,667,L,33.236,-36.3010
1,21,715,C,33.302,-37.0091
1,21,731,C,33.785,-37.7894
1,21,914,L,34.522,-36.9541
1,21,1109,L,33.209,-36.6411
1,21,1170,L,34.215,-37.5921
1,21,1282,C,33.887,-37.5334
1,21,1351,L,32.894,-36.7691
1,21,1449,L,34.499,-36.8684
1,21,1908,B,33.282,-36.9530
1,21,1914,C,33.215,-36.9742
1,21,1921,C,32.975,-36.9166
1,21,1922,C,33.407,-37.2380
1,21,1932,L,33.536,-36.9744
1,21,1934,L,33.060,-36.5090
1,21,1950,C,33.137,-37.0975
1,21,1955,L,33.148,-36.6024
1,21,1970,L,33.354,-36.6771
1,21,1973,L,32.955,-36.8383
1,21,1974,L,33.470,-36.6638
1,21,1980,L,33.630,-36.8394
1,21,1983,L,33.035,-36.5559
1,21,1988,C,33.067,-37.0964
1,21,1999,L,33.154,-36.6019
1,21,2010,L,34.471,-37.2613
1,21,2698,C,34.179,-37.5259
1,21,2728,C,33.552,-37.7507
1,21,2793,B,33.330,-36.7134
1,21,2843,L,34.555,-37.0023
1,21,2958,L,34.371,-37.0502
1,21,3006,L,33.286,-36.1301
1,21,3065,L,33.004,-36.5601
1,21,3166,L,34.563,-37.4070
1,21,3242,L,32.958,-36.7745
1,21,3267,C,33.990,-37.6930
1,22,31,N,33.515,-37.5675
1,22,239,B,34.448,-37.6280
1,22,636,C,33.315,-36.8601
1,22,667,L,33.236,-36.3010
1,22,715,C,33.302,-37.0091
1,22,731,C,33.785,-37.7894
1,22,914,L,34.522,-36.9541
1,22,1109,L,33.209,-36.6411
1,22,1170,L,34.215,-37.5921
1,22,1282,C,33.887,-37.5334
1,22,1351,L,32.894,-36.7691
1,22,1449,L,34.499,-36.8684
1,22,1908,B,33.282,-36.9530
1,22,1914,C,33.215,-36.9742
1,22,1921,C,32.975,-36.9166
1,22,1922,C,33.407,-37.2380
1,22,1932,L,33.536,-36.9744
1,22,1934,L,33.060,-36.5090
1,22,1950,C,33.137,-37.0975
1,22,1955,L,33.148,-36.6024
1,22,1970,L,33.354,-36.6771
1,22,1973,B,32.955,-36.8383
1,22,1974,L,33.470,-36.6638
1,22,1980,L,33.630,-36.8394
1,22,1983,L,33.035,-36.5559
1,22,1988,C,33.067,-37.0964
1,22,1999,L,33.154,-36.6019
1,22,2010,L,34.471,-37.2613
1,22,2698,C,34.179,-37.5259
1,22,2728,N,33.552,-37.7507
1,22,2793,C,33.330,-36.7134
