run,day,ID,status,Lat,Lon
2,15,636,L,33.315,-36.8601
2,15,715,L,33.302,-37.0091
2,15,1109,L,33.209,-36.6411
2,15,1351,L,32.894,-36.7691
2,15,1908,L,33.282,-36.9530
2,15,1914,L,33.215,-36.9742
2,15,1921,L,32.975,-36.9166
2,15,1922,B,33.407,-37.2380
2,15,1934,L,33.060,-36.5090
2,15,1950,L,33.137,-37.0975
2,15,1955,L,33.148,-36.6024
2,15,1970,L,33.354,-36.6771
2,15,1973,L,32.955,-36.8383
2,15,1974,L,33.470,-36.6638
2,15,1983,L,33.035,-36.5559
2,15,1988,L,33.067,-37.0964
2,15,1999,L,33.154,-36.6019
2,15,2728,C,33.552,-37.7507
2,15,2793,L,33.330,-36.7134
2,15,3065,L,33.004,-36.5601
2,15,3242,L,32.958,-36.7745
2,16,31,N,33.515,-37.5675
2,16,636,L,33.315,-36.8601
2,16,715,L,33.302,-37.0091
2,16,1109,L,33.209,-36.6411
2,16,1351,L,32.894,-36.7691
2,16,1908,L,33.282,-36.9530
2,16,1914,L,33.215,-36.9742
2,16,1921,L,32.975,-36.9166
2,16,1922,C,33.407,-37.2380
2,16,1934,L,33.060,-36.5090
2,16,1950,L,33.137,-37.0975
2,16,1955,L,33.148,-36.6024
2,16,1970,L,33.354,-36.6771
2,16,1973,L,32.955,-36.8383
2,16,1974,L,33.470,-36.6638
2,16,1983,L,33.035,-36.5559
2,16,1988,L,33.067,-37.0964
2,16,1999,L,33.154,-36.6019
2,16,2728,C,33.552,-37.7507
2,16,2793,L,33.330,-36.7134
2,16,3065,L,33.004,-36.5601
2,16,3242,L,32.958,-36.7745
2,17,31,N,33.515,-37.5675
2,17,636,L,33.315,-36.8601
2,17,715,L,33.302,-37.0091
2,17,731,L,33.785,-37.7894
2,17,1109,L,33.209,-36.6411
2,17,1351,L,32.894,-36.7691
2,17,1908,L,33.282,-36.9530
2,17,1914,L,33.215,-36.9742
2,17,1921,L,32.975,-36.9166
2,17,1922,C,33.407,-37.2380
2,17,1934,L,33.060,-36.5090
2,17,1950,L,33.137,-37.0975
2,17,1955,L,33.148,-36.6024
2,17,1970,L,33.354,-36.6771
2,17,1973,L,32.955,-36.8383
2,17,1974,L,33.470,-36.6638
2,17,1983,L,33.035,-36.5559
2,17,1988,L,33.067,-37.0964
2,17,1999,L,33.154,-36.6019
2,17,2728,C,33.552,-37.7507
2,17,2793,L,33.330,-36.7134
2,17,3065,L,33.004,-36.5601
2,17,3242,L,32.958,-36.7745
2,18,31,N,33.515,-37.5675
2,18,636,L,33.315,-36.8601
2,18,715,L,33.302,-37.0091
2,18,731,L,33.785,-37.7894
2,18,1109,L,33.209,-36.6411
2,18,1351,L,32.894,-36.7691
2,18,1908,L,33.282,-36.9530
2,18,1914,B,33.215,-36.9742
2,18,1921,L,32.975,-36.9166
2,18,1922,C,33.407,-37.2380
2,18,1934,L,33.060,-36.5090
2,18,1950,B,33.137,-37.0975
2,18,1955,L,33.148,-36.6024
2,18,1970,L,33.354,-36.6771
2,18,1973,L,32.955,-36.8383
2,18,1974,L,33.470,-36.6638
2,18,1980,L,33.630,-36.8394
2,18,1983,L,33.035,-36.5559
2,18,1988,L,33.067,-37.0964
2,18,1999,L,33.154,-36.6019
2,18,2728,C,33.552,-37.7507
2,18,2793,L,33.330,-36.7134
2,18,3065,L,33.004,-36.5601
2,18,3242,L,32.958,-36.7745
2,18,3267,L,33.990,-37.6930
2,19,31,N,33.515,-37.5675
2,19,636,L,33.315,-36.8601
2,19,715,L,33.302,-37.0091
2,19,731,L,33.785,-37.7894
2,19,1109,L,33.209,-36.6411
2,19,1282,L,33.887,-37.5334
2,19,1351,L,32.894,-36.7691
2,19,1908,B,33.282,-36.9530
2,19,1914,C,33.215,-36.9742
2,19,1921,L,32.975,-36.9166
2,19,1922,C,33.407,-37.2380
2,19,1932,L,33.536,-36.9744
2,19,1934,L,33.060,-36.5090
2,19,1950,C,33.137,-37.0975
2,19,1955,L,33.148,-36.6024
2,19,1970,L,33.354,-36.6771
2,19,1973,L,32.955,-36.8383
2,19,1974,L,33.470,-36.6638
2,19,1980,L,33.630,-36.8394
2,19,1983,L,33.035,-36.5559
2,19,1988,L,33.067,-37.0964
2,19,1999,L,33.154,-36.6019
2,19,2728,C,33.552,-37.7507
2,19,2793,L,33.330,-36.7134
2,19,3065,L,33.004,-36.5601
2,19,3242,L,32.958,-36.7745
2,19,3267,L,33.990,-37.6930
2,20,31,N,33.515,-37.5675
2,20,636,L,33.315,-36.8601
2,20,715,B,33.302,-37.0091
2,20,731,L,33.785,-37.7894
2,20,1109,L,33.209,-36.6411
2,20,1282,L,33.887,-37.5334
2,20,1351,L,32.894,-36.7691
2,20,1908,C,33.282,-36.9530
2,20,1914,C,33.215,-36.9742
2,20,1921,L,32.975,-36.9166
2,20,1922,C,33.407,-37.2380
2,20,1932,L,33.536,-36.9744
2,20,1934,L,33.060,-36.5090
2,20,1950,C,33.137,-37.0975
2,20,1955,L,33.148,-36.6024
2,20,1956,L,33.824,-36.8848
2,20,1970,L,33.354,-36.6771
2,20,1973,L,32.955,-36.8383
2,20,1974,L,33.470,-36.6638
2,20,1980,L,33.630,-36.8394
2,20,1983,L,33.035,-36.5559
2,20,1988,L,33.067,-37.0964
2,20,1999,L,33.154,-36.6019
2,20,2698,L,34.179,-37.5259
2,20,2728,N,33.552,-37.7507
2,20,2793,L,33.330,-36.7134
2,20,3065,L,33.004,-36.5601
2,20,3242,L,32.958,-36.7745
2,20,3267,L,33.990,-37.6930
2,21,31,N,33.515,-37.5675
2,21,445,L,33.845,-36.8654
2,21,636,L,33.315,-36.8601
2,21,715,C,33.302,-37.0091
2,21,731,L,33.785,-37.7894
2,21,1109,L,33.209,-36.6411
2,21,1170,L,34.215,-37.5921
2,21,1282,L,33.887,-37.5334
2,21,1351,L,32.894,-36.7691
2,21,1908,C,33.282,-36.9530
2,21,1914,C,33.215,-36.9742
2,21,1921,B,32.975,-36.9166
2,21,1922,C,33.407,-37.2380
2,21,1932,L,33.536,-36.9744
2,21,1934,L,33.060,-36.5090
2,21,1950,C,33.137,-37.0975
2,21,1955,L,33.148,-36.6024
2,21,1956,L,33.824,-36.8848
2,21,1961,L,33.746,-36.5895
2,21,1970,C,33.354,-36.6771
2,21,1973,L,32.955,-36.8383
2,21,1974,L,33.470,-36.6638
2,21,1980,L,33.630,-36.8394
2,21,1983,L,33.035,-36.5559
2,21,1988,L,33.067,-37.0964
2,21,1999,L,33.154,-36.6019
2,21,2675,L,33.896,-36.7109
2,21,2698,L,34.179,-37.5259
2,21,2728,N,33.552,-37.7507
2,21,2793,L,33.330,-36.7134
2,21,3065,L,33.004,-36.5601
2,21,3242,L,32.958,-36.7745
2,21,3267,L,33.990,-37.6930
2,22,31,N,33.515,-37.5675
2,22,239,L,34.448,-37.6280
2,22,445,L,33.845,-36.8654
2,22,636,L,33.315,-36.8601
2,22,715,C,33.302,-37.0091
2,22,731,L,33.785,-37.7894
2,22,1109,L,33.209,-36.6411
2,22,1170,L,34.215,-37.5921
2,22,1282,L,33.887,-37.5334
2,22,1351,L,32.894,-36.7691
2,22,1908,C,33.282,-36.9530
2,22,1914,C,33.215,-36.9742
2,22,1921,C,32.975,-36.9166
2,22,1922,C,33.407,-37.2380
2,22,1932,L,33.536,-36.9744
2,22,1934,L,33.060,-36.5090
2,22,1950,C,33.137,-37.0975
2,22,1955,L,33.148,-36.6024
2,22,1956,L,33.824,-36.8848
2,22,1961,L,33.746,-36.5895
2,22,1970,C,33.354,-36.6771
2,22,1973,L,32.955,-36.8383
2,22,1974,L,33.470,-36.6638
2,22,1980,L,33.630,-36.8394
2,22,1983,L,33.035,-36.5559
2,22,1988,L,33.067,-37.0964
2,22,1999,L,33.154,-36.6019
2,22,2675,L,33.896,-36.7109
2,22,2698,L,34.179,-37.5259
2,22,2728,N,33.552,-37.7507
2,22,2793,L,33.330,-36.7134
2,22,3065,L,33.004,-36.5601
2,22,3242,L,32.958,-36.7745
2,22,3267,L,33.990,-37.6930
2,23,31,N,33.515,-37.5675
2,23,239,L,34.448,-37.6280
2,23,445,L,33.845,-36.8654
2,23,636,L,33.315,-36.8601
2,23,715,C,33.302,-37.0091
2,23,731,L,33.785,-37.7894
2,23,1109,B,33.209,-36.6411
2,23,1170,L,34.215,-37.5921
2,23,1282,L,33.887,-37.5334
2,23,1351,L,32.894,-36.7691
2,23,1908,C,33.282,-36.9530
2,23,1914,C,33.215,-36.9742
2,23,1921,C,32.975,-36.9166
2,23,1922,C,33.407,-37.2380
2,23,1932,L,33.536,-36.9744
2,23,1934,L,33.060,-36.5090
2,23,1950,C,33.137,-37.0975
2,23,1955,L,33.148,-36.6024
2,23,1956,L,33.824,-36.8848
2,23,1961,L,33.746,-36.5895
2,23,1970,C,33.354,-36.6771
2,23,1973,L,32.955,-36.8383
2,23,1974,L,33.470,-36.6638
2,23,1980,L,33.630,-36.8394
2,23,1983,L,33.035,-36.5559
2,23,1988,B,33.067,-37.0964
2,23,1999,L,33.154,-36.6019
2,23,2675,L,33.896,-36.7109
2,23,2698,L,34.179,-37.5259
2,23,2728,N,33.552,-37.7507
2,23,2793,L,33.330,-36.7134
2,23,3065,L,33.004,-36.5601
2,23,3166,L,34.563,-37.4070
2,23,3242,L,32.958,-36.7745
2,23,3267,L,33.990,-37.6930
2,24,31,N,33.515,-37.5675
2,24,239,L,34.448,-37.6280
2,24,445,L,33.845,-36.8654
2,24,636,B,33.315,-36.8601
2,24,715,C,33.302,-37.0091
2,24,731,L,33.785,-37.7894
2,24,1109,C,33.209,-36.6411
2,24,1170,L,34.215,-37.5921
2,24,1282,L,33.887,-37.5334
2,24,1351,B,32.894,-36.7691
2,24,1908,C,33.282,-36.9530
2,24,1914,C,33.215,-36.9742
2,24,1921,C,32.975,-36.9166
2,24,1922,C,33.407,-37.2380
2,24,1932,L,33.536,-36.9744
2,24,1934,L,33.060,-36.5090
2,24,1950,C,33.137,-37.0975
2,24,1955,B,33.148,-36.6024
2,24,1956,L,33.824,-36.8848
2,24,1961,L,33.746,-36.5895
2,24,1970,C,33.354,-36.6771
2,24,1973,L,32.955,-36.8383
2,24,1974,L,33.470,-36.6638
2,24,1980,L,33.630,-36.8394
2,24,1983,L,33.035,-36.5559
2,24,1988,C,33.067,-37.0964
2,24,1999,L,33.154,-36.6019
2,24,2010,L,34.471,-37.2613
2,24,2675,L,33.896,-36.7109
2,24,2698,L,34.179,-37.5259
2,24,2728,N,33.552,-37.7507
2,24,2793,L,33.330,-36.7134
2,24,3065,L,33.004,-36.5601
2,24,3166,L,34.563,-37.4070
2,24,3242,L,32.958,-36.7745
2,24,3267,L,33.990,-37.6930
2,25,31,N,33.515,-37.5675
2,25,239,L,34.448,-37.6280
2,25,445,L,33.845,-36.8654
2,25,636,C,33.315,-36.8601
2,25,715,C,33.302,-37.0091
2,25,731,L,33.785,-37.7894
2,25,1109,C,33.209,-36.6411
2,25,1170,L,34.215,-37.5921
2,25,1282,L,33.887,-37.5334
2,25,1351,C,32.894,-36.7691
2,25,1908,C,33.282,-36.9530
2,25,1914,C,33.215,-36.9742
2,25,1921,C,32.975,-36.9166
2,25,1922,N,33.407,-37.2380
2,25,1932,L,33.536,-36.9744
2,25,1934,L,33.060,-36.5090
2,25,1950,C,33.137,-37.0975
2,25,1955,C,33.148,-36.6024
2,25,1956,L,33.824,-36.8848
2,25,1961,L,33.746,-36.5895
2,25,1970,C,33.354,-36.6771
2,25,1973,B,32.955,-36.8383
2,25,1974,B,33.470,-36.6638
2,25,1980,L,33.630,-36.8394
2,25,1983,L,33.035,-36.5559
2,25,1988,C,33.067,-37.0964
2,25,1999,L,33.154,-36.6019
2,25,2010,L,34.471,-37.2613
2,25,2675,L,33.896,-36.7109
2,25,2698,L,34.179,-37.5259
2,25,2728,N,33.552,-37.7507
2,25,2793,L,33.330,-36.7134
2,25,2958,L,34.371,-37.0502
2,25,3065,B,33.004,-36.5601
2,25,3166,L,34.563,-37.4070
2,25,3242,L,32.958,-36.7745
2,25,3267,L,33.990,-37.6930
2,26,31,N,33.515,-37.5675
2,26,239,L,34.448,-37.6280
2,26,445,L,33.845,-36.8654
2,26,636,C,33.315,-36.8601
2,26,715,C,33.302,-37.0091
2,26,731,L,33.785,-37.7894
2,26,914,L,34.522,-36.9541
2,26,1109,C,33.209,-36.6411
2,26,1170,L,34.215,-37.5921
2,26,1282,L,33.887,-37.5334
2,26,1351,C,32.894,-36.7691
2,26,1449,L,34.499,-36.8684
2,26,1908,C,33.282,-36.9530
2,26,1914,C,33.215,-36.9742
2,26,1921,C,32.975,-36.9166
2,26,1922,N,33.407,-37.2380
2,26,1932,L,33.536,-36.9744
2,26,1934,B,33.060,-36.5090
2,26,1950,C,33.137,-37.0975
2,26,1955,C,33.148,-36.6024
2,26,1956,L,33.824,-36.8848
2,26,1961,L,33.746,-36.5895
2,26,1970,C,33.354,-36.6771
2,26,1973,B,32.955,-36.8383
2,26,1974,C,33.470,-36.6638
2,26,1980,L,33.630,-36.8394
2,26,1983,L,33.035,-36.5559
2,26,1988,C,33.067,-37.0964
2,26,1999,L,33.154,-36.6019
2,26,2010,L,34.471,-37.2613
2,26,2675,L,33.896,-36.7109
2,26,2698,L,34.179,-37.5259
2,26,2728,N,33.552,-37.7507
2,26,2793,B,33.330,-36.7134
2,26,2958,L,34.371,-37.0502
2,26,3065,B,33.004,-36.5601
2,26,3166,L,34.563,-37.4070
2,26,3242,B,32.958,-36.7745
2,26,3267,L,33.990,-37.6930
2,27,31,N,33.515,-37.5675
2,27,239,L,34.448,-37.6280
2,27,445,L,33.845,-36.8654
2,27,636,C,33.315,-36.8601
2,27,715,C,33.302,-37.0091
2,27,731,L,33.785,-37.7894
2,27,914,L,34.522,-36.9541
2,27,1109,C,33.209,-36.6411
2,27,1170,L,34.215,-37.5921
2,27,1282,L,33.887,-37.5334
2,27,1351,C,32.894,-36.7691
2,27,1449,L,34.499,-36.8684
2,27,1908,C,33.282,-36.9530
2,27,1914,C,33.215,-36.9742
2,27,1921,C,32.975,-36.9166
2,27,1922,N,33.407,-37.2380
2,27,1932,L,33.536,-36.9744
2,27,1934,C,33.060,-36.5090
2,27,1950,C,33.137,-37.0975
2,27,1955,C,33.148,-36.6024
2,27,1956,L,33.824,-36.8848
2,27,1961,L,33.746,-36.5895
2,27,1970,C,33.354,-36.6771
2,27,1973,C,32.955,-36.8383
2,27,1974,C,33.470,-36.6638
2,27,1980,L,33.630,-36.8394
2,27,1983,L,33.035,-36.5559
2,27,1988,C,33.067,-37.0964
2,27,1999,B,33.154,-36.6019
2,27,2010,L,34.471,-37.2613
2,27,2675,L,33.896,-36.7109
2,27,2698,B,34.179,-37.5259
2,27,2728,N,33.552,-37.7507
2,27,2793,C,33.330,-36.7134
2,27,2843,L,34.555,-37.0023
2,27,2958,L,34.371,-37.0502
2,27,3065,C,33.004,-36.5601
2,27,3166,L,34.563,-37.4070
2,27,3242,C,32.958,-36.7745
2,27,3267,L,33.990,-37.6930
2,28,31,N,33.515,-37.5675
2,28,239,L,34.448,-37.6280
2,28,445,L,33.845,-36.8654
2,28,636,C,33.315,-36.8601
2,28,715,C,33.302,-37.0091
2,28,731,L,33.785,-37.7894
2,28,914,L,34.522,-36.9541
2,28,1109,C,33.209,-36.6411
2,28,1170,L,34.215,-37.5921
2,28,1282,L,33.887,-37.5334
2,28,1351,C,32.894,-36.7691
2,28,1449,L,34.499,-36.8684
2,28,1908,C,33.282,-36.9530
2,28,1914,C,33.215,-36.9742
2,28,1921,C,32.975,-36.9166
2,28,1922,N,33.407,-37.2380
2,28,1932,L,33.536,-36.9744
2,28,1934,C,33.060,-36.5090
2,28,1950,N,33.137,-37.0975
2,28,1955,C,33.148,-36.6024
2,28,1956,L,33.824,-36.8848
2,28,1961,L,33.746,-36.5895
2,28,1970,C,33.354,-36.6771
2,28,1973,C,32.955,-36.8383
2,28,1974,C,33.470,-36.6638
2,28,1980,L,33.630,-36.8394
2,28,1983,B,33.035,-36.5559
2,28,1988,C,33.067,-37.0964
2,28,1999,C,33.154,-36.6019
2,28,2010,L,34.471,-37.2613
2,28,2675,L,33.896,-36.7109
2,28,2698,C,34.179,-37.5259
2,28,2728,N,33.552,-37.7507
2,28,2793,C,33.330,-36.7134
2,28,2843,L,34.555,-37.0023
2,28,2958,L,34.371,-37.0502
2,28,3065,C,33.004,-36.5601
2,28,3166,L,34.563,-37.4070
2,28,3242,C,32.958,-36.7745
2,28,3267,L,33.990,-37.6930
2,29,31,N,33.515,-37.5675
2,29,239,B,34.448,-37.6280
2,29,445,L,33.845,-36.8654
2,29,636,C,33.315,-36.8601
2,29,667,L,33.236,-36.3010
2,29,715,C,33.302,-37.0091
2,29,731,B,33.785,-37.7894
2,29,914,L,34.522,-36.9541
2,29,1109,C,33.209,-36.6411
2,29,1170,L,34.215,-37.5921
2,29,1282,L,33.887,-37.5334
2,29,1351,C,32.894,-36.7691
2,29,1449,L,34.499,-36.8684
2,29,1908,N,33.282,-36.9530
2,29,1914,N,33.215,-36.9742
2,29,1921,C,32.975,-36.9166
2,29,1922,N,33.407,-37.2380
2,29,1932,L,33.536,-36.9744
2,29,1934,C,33.060,-36.5090
2,29,1950,N,33.137,-37.0975
2,29,1955,C,33.148,-36.6024
2,29,1956,L,33.824,-36.8848
2,29,1961,L,33.746,-36.5895
2,29,1970,C,33.354,-36.6771
2,29,1973,C,32.955,-36.8383
2,29,1974,C,33.470,-36.6638
2,29,1980,L,33.630,-36.8394
2,29,1983,C,33.035,-36.5559
2,29,1988,C,33.067,-37.0964
2,29,1999,C,33.154,-36.6019
2,29,2010,L,34.471,-37.2613
2,29,2675,L,33.896,-36.7109
2,29,2698,C,34.179,-37.5259
2,29,2728,N,33.552,-37.7507
2,29,2793,C,33.330,-36.7134
2,29,2843,L,34.555,-37.0023
2,29,2958,L,34.371,-37.0502
2,29,3065,C,33.004,-36.5601
2,29,3166,L,34.563,-37.4070
2,29,3242,C,32.958,-36.7745
2,29,3267,B,33.990,-37.6930
2,30,31,N,33.515,-37.5675
2,30,239,C,34.448,-37.6280
2,30,445,L,33.845,-36.8654
2,30,636,C,33.315,-36.8601
2,30,667,L,33.236,-36.3010
2,30,715,C,33.302,-37.0091
2,30,731,C,33.785,-37.7894
2,30,914,L,34.522,-36.9541
2,30,1109,C,33.209,-36.6411
2,30,1170,L,34.215,-37.5921
2,30,1282,L,33.887,-37.5334
2,30,1351,C,32.894,-36.7691
2,30,1449,L,34.499,-36.8684
2,30,1908,N,33.282,-36.9530
2,30,1914,N,33.215,-36.9742
2,30,1921,C,32.975,-36.9166
2,30,1922,N,33.407,-37.2380
2,30,1932,L,33.536,-36.9744
2,30,1934,C,33.060,-36.5090
2,30,1950,N,33.137,-37.0975
2,30,1955,C,33.148,-36.6024
2,30,1956,L,33.824,-36.8848
2,30,1961,L,33.746,-36.5895
2,30,1970,C,33.354,-36.6771
2,30,1973,C,32.955,-36.8383
2,30,1974,C,33.470,-36.6638
2,30,1980,L,33.630,-36.8394
2,30,1983,C,33.035,-36.5559
2,30,1988,N,33.067,-37.0964
2,30,1999,C,33.154,-36.6019
2,30,2010,L,34.471,-37.2613
2,30,2019,L,34.722,-36.8441
2,30,2675,L,33.896,-36.7109
2,30,2698,C,34.179,-37.5259
2,30,2728,N,33.552,-37.7507
2,30,2793,C,33.330,-36.7134
2,30,2843,L,34.555,-37.0023
2,30,2958,L,34.371,-37.0502
2,30,3006,L,33.286,-36.1301
2,30,3065,C,33.004,-36.5601
2,30,3166,B,34.563,-37.4070
2,30,3242,C,32.958,-36.7745
2,30,3267,B,33.990,-37.6930
2,31,31,N,33.515,-37.5675
2,31,239,C,34.448,-37.6280
2,31,445,L,33.845,-36.8654
2,31,636,C,33.315,-36.8601
2,31,667,L,33.236,-36.3010
2,31,715,N,33.302,-37.0091
2,31,731,C,33.785,-37.7894
2,31,914,L,34.522,-36.9541
2,31,1109,C,33.209,-36.6411
2,31,1162,L,34.833,-37.4275
2,31,1170,L,34.215,-37.5921
2,31,1282,L,33.887,-37.5334
2,31,1351,C,32.894,-36.7691
2,31,1449,L,34.499,-36.8684
2,31,1908,N,33.282,-36.9530
2,31,1914,N,33.215,-36.9742
2,31,1921,C,32.975,-36.9166
2,31,1922,N,33.407,-37.2380
2,31,1932,L,33.536,-36.9744
2,31,1934,C,33.060,-36.5090
2,31,1950,N,33.137,-37.0975
2,31,1955,C,33.148,-36.6024
2,31,1956,L,33.824,-36.8848
2,31,1961,L,33.746,-36.5895
2,31,1970,N,33.354,-36.6771
2,31,1973,C,32.955,-36.8383
2,31,1974,C,33.470,-36.6638
2,31,1980,L,33.630,-36.8394
2,31,1983,C,33.035,-36.5559
2,31,1988,N,33.067,-37.0964
2,31,1999,C,33.154,-36.6019
2,31,2010,L,34.471,-37.2613
2,31,2019,L,34.722,-36.8441
2,31,2675,L,33.896,-36.7109
2,31,2698,C,34.179,-37.5259
2,31,2728,N,33.552,-37.7507
2,31,2765,L,34.808,-36.8745
2,31,2793,C,33.330,-36.7134
2,31,2843,L,34.555,-37.0023
2,31,2958,L,34.371,-37.0502
2,31,3006,L,33.286,-36.1301
2,31,3065,C,33.004,-36.5601
2,31,3166,C,34.563,-37.4070
2,31,3242,C,32.958,-36.7745
2,31,3267,C,33.990,-37.6930
2,32,31,N,33.515,-37.5675
2,32,239,C,34.448,-37.6280
2,32,445,L,33.845,-36.8654
2,32,636,C,33.315,-36.8601
2,32,667,L,33.236,-36.3010
2,32,715,N,33.302,-37.0091
2,32,731,C,33.785,-37.7894
2,32,914,L,34.522,-36.9541
2,32,1109,C,33.209,-36.6411
2,32,1162,L,34.833,-37.4275
2,32,1170,L,34.215,-37.5921
2,32,1282,L,33.887,-37.5334
2,32,1351,C,32.894,-36.7691
2,32,1449,L,34.499,-36.8684
2,32,1908,N,33.282,-36.9530
2,32,1914,N,33.215,-36.9742
2,32,1921,C,32.975,-36.9166
2,32,1922,N,33.407,-37.2380
2,32,1932,L,33.536,-36.9744
2,32,1934,C,33.060,-36.5090
2,32,1950,N,33.137,-37.0975
2,32,1955,C,33.148,-36.6024
2,32,1956,L,33.824,-36.8848
2,32,1961,L,33.746,-36.5895
2,32,1970,N,33.354,-36.6771
2,32,1973,C,32.955,-36.8383
2,32,1974,C,33.470,-36.6638
2,32,1980,L,33.630,-36.8394
2,32,1983,C,33.035,-36.5559
2,32,1988,N,33.067,-37.0964
2,32,1999,C,33.154,-36.6019
2,32,2010,L,34.471,-37.2613
2,32,2019,L,34.722,-36.8441
2,32,2022,L,34.898,-37.3497
2,32,2035,L,34.863,-37.5828
2,32,2675,L,33.896,-36.7109
2,32,2698,C,34.179,-37.5259
2,32,2728,N,33.552,-37.7507
2,32,2765,L,34.808,-36.8745
2,32,2793,C,33.330,-36.7134
2,32,2843,L,34.555,-37.0023
2,32,2865,L,34.051,-37.9798
2,32,2868,L,34.968,-36.9706
2,32,2958,L,34.371,-37.0502
2,32,3006,L,33.286,-36.1301
2,32,3065,C,33.004,-36.5601
2,32,3166,C,34.563,-37.4070
2,32,3242,C,32.958,-36.7745
2,32,3267,C,33.990,-37.6930
2,33,31,N,33.515,-37.5675
2,33,239,C,34.448,-37.6280
2,33,445,B,33.845,-36.8654
2,33,560,L,34.798,-37.1992
2,33,636,C,33.315,-36.8601
2,33,667,L,33.236,-36.3010
2,33,715,N,33.302,-37.0091
2,33,731,C,33.785,-37.7894
2,33,914,L,34.522,-36.9541
2,33,1109,N,33.209,-36.6411
2,33,1162,L,34.833,-37.4275
2,33,1170,B,34.215,-37.5921
2,33,1278,L,33.218,-35.8645
2,33,1282,B,33.887,-37.5334
2,33,1351,C,32.894,-36.7691
2,33,1449,L,34.499,-36.8684
2,33,1475,L,35.025,-37.4728
2,33,1908,N,33.282,-36.9530
2,33,1914,N,33.215,-36.9742
2,33,1921,N,32.975,-36.9166
2,33,1922,N,33.407,-37.2380
2,33,1932,B,33.536,-36.9744
2,33,1934,N,33.060,-36.5090
2,33,1950,N,33.137,-37.0975
2,33,1955,C,33.148,-36.6024
2,33,1956,B,33.824,-36.8848
2,33,1961,L,33.746,-36.5895
2,33,1970,N,33.354,-36.6771
2,33,1973,C,32.955,-36.8383
2,33,1974,C,33.470,-36.6638
