genmean,gensd,mu
7.547767391456276,1.777581976234692,484.147007632754
7.191172039788536,1.555780767054745,479.5514847071662
7.613352825966525,1.3136688544609163,489.2416882590879
7.567154758362773,1.5142403654899648,487.12452553890523
7.11734892309932,1.220787864499768,481.6724359727928
7.9217922656215105,2.150609912159417,469.6884451324883
7.896099328581038,1.4226736761496686,493.7152459200899
7.040015816572917,1.224351091499791,478.66810358154646
7.679636941348403,2.1851741779197025,463.32666294984205
7.631345881816687,1.3871329010200486,490.39142543612667
7.631345881816687,1.3871329010200486,489.8873084463259
7.478323969199134,1.6124052499192547,485.97096296197606
7.6498059426362115,1.3256668412647397,491.23113491270016
7.692659233815001,1.2398011684475772,496.3801438984298
7.498718844235319,1.4322426732252327,486.15052476098
7.703521362424074,1.7649902644420876,487.5287030105125
7.627935989840012,1.7171145555603773,487.08776736526346
7.912958995384834,2.204891399849398,468.17067675032615
8.356513508291865,2.4042185005931036,473.22215901898875
8.736666439816,2.227514162519109,504.1640990386688
7.190189448318231,2.2774777945465465,450.4474231071873
7.40524645579212,1.3171512586901275,486.63478357691815
7.165652208033507,1.4815237833425094,478.846951688427
8.391896723934686,2.6330929189865144,471.24106899763774
7.034566884476284,1.1288498661934323,478.85189925873806
7.226695938093045,1.7440880473068734,479.30293022045714
7.6986633035224505,1.654160036565283,488.5738776423061
7.027902391936238,1.3276223667020612,476.0566402671881
7.042675473306715,1.2788543954026295,477.9080919445879
7.011960647553723,1.414560419844242,475.9224744826752
7.68907559472769,1.3286471395026507,491.86096696828906
7.321780551343847,1.4085875267289367,483.2904461666841
8.823470415008831,2.5337599290776684,481.8233174623365
7.864934941291011,2.5849669153263264,462.1113119615479
7.416991178478257,2.1450959346710525,457.5161435248752
10.706764131880808,4.352120482435461,488.31339637046295
7.650198516595746,1.6561868781684126,487.59286533937035
9.260033418180436,2.7035725042879526,486.7458647959728
8.86558372489531,3.828879741155698,462.966364197284
9.215913763757259,2.990609296516894,482.36434617051856
9.981657238877455,4.383033383758211,475.9563997640242
7.249138058786079,1.5407301504114617,480.940354248307
7.448026257741719,1.1627358256243532,499.1883054689148
7.246198672905408,1.4637390782237365,481.4437977022239
7.490038277406401,1.769872790628095,484.40108501648825
7.0069563628008975,1.1611801291729944,478.0054689211576
7.524465307568432,1.8404795926109954,483.9345815086729
7.428076218098424,1.2637660408435425,485.90778442358044
7.428076218098424,1.2637660408435425,488.2077268722175
7.68753926416717,1.5429485086716614,489.248742518835
7.565119698144713,1.2114251488999859,495.8283496165229
8.148120369810684,2.2582581190184485,471.3578412448484
7.480448306536249,1.7812379265410752,482.35577926545415
7.0803387285978685,1.2555630686178196,479.7896417690569
7.656698710991657,1.6122873234634156,488.43008063046653
8.160094275199786,2.2006618578232318,472.6038860304642
8.603509295937135,2.1114556929779127,501.23893217461193
6.94064024024432,1.2015029877996837,476.5620457755406
8.00367914619863,1.6893674491966313,493.2284071858079
7.772335475408144,1.4905614037582133,492.1463214052188
7.618273870297224,1.6569294406671269,487.10759380657885
6.741945662873907,1.6275363002723908,470.54344261715437
7.4891702703372385,1.361756879834876,487.49811550046
7.592025780010121,1.0028352976381647,516.538086103812
7.724979692579874,2.2480570870489327,462.62794546241025
6.626481313819581,1.5389337310869724,468.3559073759587
8.316222402059543,1.5144114070759667,502.2440894089013
6.410381320388192,1.1450911239755681,465.8709816900641
7.828861148872676,2.345783448018772,464.31175338613684
8.08193802829967,2.0847791773421953,492.72163650499857
8.204266228267784,2.2546327376130755,471.9893867057102
7.2770457773494375,1.5850316772945627,481.587561033255
7.838073668779921,1.609003765251251,490.3776884132109
7.389777265864038,1.8567333202194196,482.3198476563238
7.363119510671433,2.0402569364280727,458.28498862417973
7.118973096777762,1.2552317232345769,478.9582329612472
7.511650137862874,1.520084205076273,486.2907662263667
7.343828005392069,1.622335831741621,482.5185407022022
7.0827209937018845,1.3808135138691082,478.16470807209186
6.941448752198208,1.3433953276607562,475.74067313301987
6.942685792569979,1.0806751455517605,483.84378838294833
8.168371780518669,2.000866614019404,494.3434990467568
6.859757153060483,1.6154061555103039,472.54891655971824
6.957787926731577,1.6726125527864788,474.33222594851026
9.569615030801353,4.4722482792109,468.86163970558016
8.771624412204936,3.2927993672424103,471.28156799660206
9.8370549481704,3.5048896011587503,485.5156493401412
8.251947242157335,2.7866552168027883,466.1614044391629
9.013796824622789,3.044460301807851,476.46682846067336
8.67539041521438,3.270214710417471,468.39240377734484
9.124077545881748,2.8818510333433407,482.3693571087662
9.06106891991072,3.709565691378841,468.01507676986427
8.430919546037487,2.7125792359634624,470.4781828300169
12.085970594714277,6.155702691489371,485.9398350205228
8.208038541909717,2.8219236146284605,464.8129275778244
9.01714695462598,4.312106499267479,460.9724370859617
9.989282045637426,3.2648463219254955,489.43653086253096
9.532977190502839,4.46430907039126,466.89855387723895
10.351116351228882,3.2531816230496404,497.3154739623384
10.371188861696881,6.146287434832851,460.2978932453601
7.177034024536314,1.5905000116729375,478.6180038654155
7.815053361760832,1.8207707028112385,488.8668092020275
7.524121041749367,1.7015566565104019,485.3172690751431
7.676543313538896,1.8033615090458615,486.76757158845606
7.040827426541336,1.3345932035393997,478.5899795661354
8.498646417220407,2.801176659041933,470.42799452223176
7.898456859909866,2.6222418625712054,461.78755403517266
8.585195967594728,2.3612774354523696,497.28256121801184
7.640391759529237,1.3317270817478029,489.0695808688496
7.345999610284504,2.0716711096843707,456.9933765838022
7.857881293426728,1.5741105962655648,492.23879121383396
7.657528815720224,1.409789025479433,489.93657390613055
7.518812519393838,1.3845798666632427,487.1743294955272
7.420612499226609,2.4460251562986346,453.37441272783707
7.153421002614566,0.9293555866128578,510.2009785812773
7.44183963536116,1.325671163875913,486.1568083780088
7.563084676061229,1.2829499138034623,489.78448263559045
7.3579666437555735,1.4734567940408279,482.9627716845952
7.19164825707091,1.3117936422085361,480.2961585004731
7.130118440622339,1.501533165857844,478.6297206155269
7.608740402397748,1.1864163551469722,502.8820465905639
7.0069019162133515,1.8273616831961588,452.92439513880936
7.9815924520247234,1.9637185377348996,492.6278145094638
7.1435910032276455,1.1257444337531064,486.09091514166437
7.105000229021195,1.4193119653352384,478.17112356281433
9.204682916950777,5.34727717293549,451.16867194281156
9.678738891176357,3.9111308863616756,476.2116841764857
7.5864087739822805,2.0057933667460754,464.0358707923816
8.001432569479443,2.001952632104591,491.97036904039817
7.028755821685763,1.169248829926159,477.8335601221617
6.970599270467396,2.308652427621005,446.16749727639075
8.029352029163368,1.9501163772572718,493.17509240039175
7.901284832662829,2.322347723076908,466.15685615319853
7.1900805666064915,0.9455207288579813,512.9617004359089
7.40297374749075,1.5357158145911571,483.93147076587064
6.734774880026383,1.3205849534690361,471.5563098811692
7.4917769439909305,1.688522350225099,483.96204209171555
7.327625120993887,1.498326655140691,483.1098063903681
7.543111593206199,1.4801475073748964,487.54290978646384
6.761004229736977,1.2398389945331645,472.3514118032418
7.719461948749261,2.483967186106566,460.07292612033564
6.845924582872497,1.362485655504639,472.64218342993973
6.927395657043387,1.8838654083183748,451.6988672716447
6.880414496231803,2.177096496910875,445.81027382727245
7.446836602909781,2.3666022344619946,455.6340312650345
7.545409644201667,2.461159304265174,456.02001311849483
8.128670057238585,2.3336755204535464,470.2037241542193
8.424659255574008,2.629360287549481,470.9900405758324
7.303704737564611,1.542951667718354,481.7261855507114
7.518430607751749,1.2639357467103252,488.23094262807336
7.224857092126499,1.0671150533282987,496.89442139297483
7.501300099674005,1.523773310070074,486.3243046013464
7.127399931772575,1.1966618640175757,481.8506438031874
7.348876831880232,1.505671801878879,482.7848317569447
7.371152192089594,1.3926660550247953,485.1112400652277
7.570565803903691,1.5159802850264263,486.6199408315533
7.073481252401753,1.4775485559125308,478.9398366661135
7.621807147434555,1.3838622459108643,489.9358219144545
7.721317474758678,2.201653560380152,464.16722165628664
8.367167787684298,1.9442987047913616,498.8524683931515
6.899244380355425,2.08318222945389,448.5629958192717
8.270237106244736,2.2920715553304425,474.3346564298445
7.4447546254396455,1.7528070354871708,482.28609820910384
7.931776466201241,2.1801567208277537,468.76586396628085
8.523903135890185,1.7774378757414733,503.22871077273373
6.661928749773243,1.6515332727149301,448.1628342017389
7.537964284430096,1.645965473787646,484.95157285338814
7.63166868722058,1.4851840815391006,488.5155572224359
7.605289297941515,1.3436994914252585,489.55283271434786
7.5890602244423615,1.8447767394918893,485.34313906649345
7.687793722753189,1.5302485747791366,488.80333299092194
7.5383507025965,1.5146465331127776,486.9359203163975
7.2067209898585585,1.4592884832812338,481.62923840474366
7.183358056602947,1.2584504259164497,481.4826892898385
7.183358056602947,1.2584504259164497,480.98561045143504
7.249678474993577,1.4722375451880236,482.3861828370869
7.726015298163025,1.2926752596572946,498.8533200780844
7.305604618266535,1.5367861864245758,481.58655206266496
7.264048231803703,1.2496450631006808,484.62730411531413
7.604211189826835,1.5058284079831865,489.3170845777636
7.068671045364987,1.1317397453972078,480.05650388385726
7.201121842029427,1.5065614465198662,480.41050446915955
7.066687674099748,1.3950637363703517,477.08304242863255
7.182236408900269,1.3287374385574038,480.7945632891567
7.080500337929026,1.4163373626044304,478.1927205044326
6.754262276688062,1.3024793304811813,470.98359229513375
7.474837549455118,1.7122426708600578,484.09299511399854
7.893818189471061,2.1429139690691836,467.1995894056817
7.840282789738825,2.060009677165711,488.5446800030022
7.412544531538613,1.8157616305093207,482.9845439840567
7.486521429841955,1.3595175407141145,486.53663986370304
7.482455916231958,1.4673773436714,487.0494482094258
7.415315958088817,1.2615854801066575,485.7997060611323
7.385335079548166,1.4099928865863112,484.7428816993139
7.416817968195633,1.5489783334774483,484.38967486798583
7.44138133224272,1.5022990626673136,483.5569634686191
7.309290951215695,1.1640885179988278,490.2035254738441
7.199030160754717,1.3162214265968324,482.21702670631595
7.238856067309636,1.4516033601809768,480.0670004822619
7.5027264546852495,1.4684012747899733,485.391494772064
7.139282337195675,1.3342797815751928,478.964451556505
6.531116734093087,1.7996579760569655,442.5589414315083
8.345682046373451,2.331876292973976,473.1188125957891
7.524173014396825,1.1853030675709575,499.56758205113977
7.246092214198603,1.6063093124435415,481.93495085217444
7.484670208966543,1.3588715585166433,486.5945156457482
7.379093112552019,1.4134229059613976,483.0288018466756
7.461606698240494,1.1322755549321446,500.01543734213686
7.72494518681077,1.9824029435255999,486.4021829349206
7.529145515166905,1.1317953499166238,500.0915789479709
7.529145515166905,1.1317953499166238,501.1391653059729
7.529145515166905,1.1317953499166238,501.0985984654618
8.37077560979965,3.7726126572092773,454.50901593390716
7.116864522783052,1.32409559729764,480.11962817729335
7.471587737623261,1.6729926333233212,484.02851132882626
7.469219402784822,1.7464088383122167,483.8256675505643
7.0752493727417,1.2944311591611173,478.96899028196754
7.10755150646421,1.5042701923665616,478.63329849521955
7.416930740706134,1.4954124332025345,484.26691880429826
7.248200211545443,1.1797728831182421,483.30567215381996
7.517097251134007,1.622978998537004,485.30243807313065
7.601256921738291,1.330976997817531,489.65514328711583
7.671465410508472,1.5615103412476201,489.2783757535028
7.578000667296949,1.598010583924568,487.2392879838549
7.749836288099689,1.4242834701838878,491.0243630862131
7.539494201449306,1.292616565450844,489.0851358248752
7.192584342300045,1.2728705618639604,481.4821248294659
7.141180547147148,1.379692088106321,479.87799941998435
7.6551303939849635,1.4474798858853324,489.49901385163145
7.680365799755978,1.5206752605953706,491.5147948374077
7.669235342467068,1.164804416120553,503.1302262554376
7.249734174627162,2.9398269607610223,442.86495032394555
7.439021931804513,1.012765108665407,514.2093711080065
7.505182611158101,1.6236668524305389,485.03224696165387
7.290177692399165,1.251060007432388,482.8244688849359
7.235836961070045,1.3133583598570902,482.23586140760733
7.3379592976249,1.332384630357004,483.7274417279507
7.3492586481189806,1.3363991698252995,483.7346442880424
7.161529250582424,1.706689952061705,477.16787026344485
7.6646016163551325,2.322003253359474,461.0776954128526
7.2786564658221815,1.5203885779568196,481.73009293442567
7.469552559050974,1.3184525315995221,485.92742498997205
7.522283678261438,1.3049317294867868,488.25545784668014
7.564289234100559,1.6053820831189187,485.6019587205546
7.3408587821422975,1.1605415839253002,490.8771182200979
9.547069468459572,3.7715306311930084,476.0862930260436
8.861744597926696,3.3002617692666214,470.4637710650205
9.321076046406164,3.6798389573748183,475.06253298215955
8.530362617545642,2.6468068825469167,472.4911519466606
7.859448170707809,2.1432702441400586,467.55874028450705
7.125992964413176,1.3468503544581107,479.3699227381612
6.913719975880106,1.3115634753584497,474.50186082923295
8.123967488880172,1.6663124539776977,496.647139769152
6.823474979349748,1.8294164376552102,449.64007584979356
6.88490069565281,1.9254338478769153,449.48024068553076
7.79820652956078,1.3689187627244004,492.2121992719123
7.560387244651012,1.7865725546302769,484.35722122863706
6.519019851629318,1.5504273266811788,466.2089229177961
8.470817653552048,2.0196090043009884,499.38974351789983
7.1514819832857714,1.9123756188714025,455.5029525706288
7.457073363253287,1.1610561869743188,499.8723318902706
7.274984592090724,1.6860203642589542,479.5175938024077
8.15967099305328,2.381889673373336,470.84596057707773
8.846419347751269,2.4134877286155265,502.98548167360275
6.970541986870397,2.132667732211534,447.0458182155451
7.79312144055272,1.5650892285771134,492.0186820235493
7.37369283928774,1.353178421441333,484.9068512592387
8.143771592454284,2.9986604892735476,462.5955484820194
7.834194359211176,2.2325998882689304,465.23098056810124
8.677056831094488,2.291317310764872,502.3307568817994
7.180501596844836,1.5499978068359606,479.6954726338983
7.131251557743737,1.203878280116567,480.6061312087889
7.4158688316841435,1.2703670922109644,486.08207802463653
7.300215533996352,1.1411976994847899,490.0709312536551
7.176681444146119,1.655238959084625,478.36990307705213
7.809921387640988,1.3053635857705348,498.9397147983243
7.506381951945821,1.060636865893037,515.2606996152562
7.046316195830463,1.3081094275160277,477.3358028545298
7.196435718454079,1.2259500176131335,482.1997411386912
7.798811178460218,1.6144042885853682,490.21299105946616
7.447882425640576,1.4044182508732272,486.0847267930804
7.21994651022119,1.2791476282257623,481.44615222408123
8.206798214186957,2.090348192878323,494.5972887705074
8.608589753900986,3.615054009237794,461.463332806787
7.331114313349311,1.0585587295045085,498.8701000022782
7.406818884194952,1.9474719152988609,460.7899918234095
7.5085866375801205,1.472025913655281,486.6472635850809
7.283116573535899,1.304039094310065,483.2819364086936
7.629368349855868,1.766778269894649,486.1954851118831
7.335061428820498,1.3258520526966013,484.146340226946
7.369381089882921,1.4282802597930153,484.4720468529976
7.887769695256343,2.3054224605182463,465.80395130965366
7.617212653806075,1.3205411354323024,489.2992082006037
7.168223514889113,1.4034635576997736,479.10079312267123
7.491492969217871,1.5193760337464348,484.0862830501604
7.481036068536594,1.5099765136431331,485.82961311766735
8.055192248657582,2.605156848998582,465.2200775464893
7.07855044173928,1.6704351945320466,477.5771882591152
7.477844215722362,1.5463426729085474,484.99417208652306
7.173905279232144,1.4850231117990993,478.49688028620875
7.398345529685662,1.4243191575469807,484.88912798122925
7.396199072528397,1.3718208597147972,485.33745881770045
7.533797540670975,1.403283905799833,486.83880380530826
8.539587429094635,3.3749697013817004,464.1401934493291
6.981624483945635,1.8359265670632001,454.0885478363128
7.117784238628028,1.1550287630830354,480.97200202116295
7.391390089755744,1.558388190567874,482.96167272094965
7.206543184972193,1.4371891614550927,480.66862350244554
7.495552726918584,1.2313706468057164,493.89362537454303
7.495552726918584,1.2313706468057164,494.9605302392479
7.024234579311754,1.1095213735967207,484.09547021243304
7.024234579311754,1.1095213735967207,484.61646512035617
7.048721882036671,1.404848529199354,477.42587455326014
7.719930332771314,1.581082494002675,490.2597758008569
8.165048980118357,1.6355533950370817,498.422490257188
6.717010932780398,1.4578271472210602,471.9634046576968
7.719803884057311,1.9827179601656237,486.6222368823614
6.967693382215863,1.2053800122464662,477.0255606861248
8.64117358315186,3.613131471417635,460.80709209802734
7.359456148546672,1.3445052139998872,484.77007839463005
8.90736652440765,4.9051604750551,448.79655431533814
8.267466173758333,6.191770041973944,424.3120186533321
6.990422471735144,3.845161472006869,425.56607036980336
7.252058764457018,2.5395758040344587,449.02855334066385
7.861530698293341,2.5847756627704457,461.11823946004586
7.629489279311957,1.755195155856508,486.75842846053854
7.658846699541984,1.5617728237927773,488.11798742230627
7.49428360649633,1.7890192309214936,483.88143198413997
7.2014404442013875,1.1464911112922758,488.7265788869916
7.581696667129733,1.2782714830600503,488.6501755437875
7.638921803066663,1.6471741884868771,487.23687689754576
7.683546833861949,1.2462066573908597,496.9800474843235
7.683546833861949,1.2462066573908597,497.08594165790635
7.195251772093061,1.32633235891408,480.79155453912176
6.916992696004263,1.325211876680544,475.89440458594197
6.626878634635167,1.231146760889106,468.46687488393314
7.875654402967295,1.8372821293247135,490.1382471086835
7.582668308391132,1.3749105115263653,488.9254277008803
7.278393607577651,1.4312830582835794,482.3869117276151
7.517726000331967,1.4999619960562391,486.9047042791548
7.1991405493429195,1.2035626780650606,482.11581477801457
7.068250331526274,1.4605207865465057,477.29284587462405
7.483629407132772,1.4266688015207525,486.83116208352203
7.291940045717718,1.4457985031476361,482.4376543790698
7.610506648717658,1.6194759591336638,487.33685555643603
7.058818675761535,1.496936589399991,478.2730251949377
7.833056913923135,1.5682505512591607,493.12955676245065
8.728216230453455,2.38843398631952,500.6021699660287
9.09459764651754,5.3888253233685885,449.0170555246928
8.538551118877267,2.1701087140544413,499.5460696323766
8.999455147715244,3.368158995320475,471.3386254443748
9.660173243261152,3.139890102296661,486.66111464357067
7.317782040777138,2.1765568880731596,455.2568089147862
7.454490505966,1.0304209153370736,516.0511983774903
7.447279048815546,1.8498869206952457,483.7682462869288
7.641185915526298,1.5748686160793528,488.588166010429
8.203098994317672,1.8758959807554294,495.76182527203474
7.4532242349928115,1.6828593418332218,484.3233822386344
7.788619884364029,1.842109269791034,488.39347962587965
7.327975551783227,2.149292899958025,455.6213006832205
7.592404842907115,1.3594448502147383,488.15717361410765
7.326189769343439,1.3761206512566606,484.29691773372684
7.529390029514931,1.463503006681792,486.36501178061263
7.563199190629111,1.3634491262397204,488.6813425995777
7.350217025255224,2.283277472844985,455.6064074777606
7.48396955537154,1.3999462715943607,488.4391470192779
7.506905605793555,1.2088328399801196,494.6615516596162
7.60640416526632,1.7874136736848194,485.9807807888189
6.8987502760847494,1.766754153719672,451.69331639885405
7.1539864669229205,2.3203949788978107,450.0979387016368
8.06372851669705,1.6520883192715918,496.24882428020334
8.562670884212688,1.967937323558173,502.1724301722148
7.230450444198487,1.7505087705390463,478.74915574684235
7.050553692156119,1.483363817349294,477.40888730118627
8.03363593379292,2.3698898857170123,466.8350091989068
7.8507614748168395,2.7968605544289082,458.87241380101597
7.3681771025566105,1.3793247039726484,484.4851764794171
7.134211791362771,1.5287270604315324,478.5596102420086
7.561833945457736,1.358311495345878,489.2510527051004
7.211953818471993,1.4407837668372374,481.14842118094174
7.532000048458735,1.5047766033768677,485.8242182655228
7.347718783044544,0.9698295693311784,512.944639778752
6.944485002620648,0.9716684585173075,490.8563063769098
7.110464948627369,1.4524879492856655,478.4497108440374
7.000637810128128,1.22711465463022,478.2410936886262
7.3014340583782955,2.7030455420830135,448.9249126744995
7.604120041524037,1.4984901561122068,488.4275901602185
7.688197100276656,1.921476912676353,487.0932480187633
7.583247017788149,1.1119989091719507,502.5521087220552
7.14371252467578,1.660607388373188,477.1271645345166
